order_id,user_id,order_date,payment_method,shipping_method,shipping_cost,order_status,shipping_province,shipping_city,total_amount,discount_amount,actual_amount
275,5258,2026-06-29,银行卡,加急快递,22.38,待发货,广东,珠海,227.9,0.0,250.28
276,1382,2026-06-29,支付宝,普通快递,0.0,已完成,吉林,通化,973.47,108.26,865.21
277,8037,2026-06-29,支付宝,普通快递,8.0,待付款,河北,廊坊,122.13,0.0,130.13
278,6532,2026-06-29,微信支付,普通快递,12.0,已完成,贵州,遵义,49.3,13.94,47.36
279,4140,2026-06-29,银行卡,普通快递,0.0,已完成,四川,绵阳,134.35,6.69,127.66
280,1926,2026-06-29,货到付款,自提,0.0,已完成,广东,东莞,2.18,0.42,1.7600000000000002
281,6172,2026-06-29,支付宝,自提,0.0,已完成,广东,佛山,1727.62,19.4,1708.2199999999998
282,9584,2026-06-29,花呗分期,自提,0.0,已完成,上海,闵行区,46.92,0.0,46.92
283,8980,2026-06-29,支付宝,普通快递,0.0,已完成,上海,浦东新区,79.97,11.28,68.69
284,11680,2026-06-29,货到付款,普通快递,8.0,已完成,江西,九江,4.96,0.0,12.96
285,6022,2026-06-29,微信支付,普通快递,12.0,已发货,安徽,淮南,1038.37,0.0,1050.37
286,7571,2026-06-29,支付宝,普通快递,12.0,已发货,上海,浦东新区,251.93,1.21,262.72
287,2940,2026-06-29,货到付款,加急快递,21.09,待发货,北京,东城区,161.49,0.0,182.58
288,9265,2026-06-29,支付宝,加急快递,16.58,已完成,浙江,杭州,42.59,0.53,58.64
289,6019,2026-06-29,支付宝,普通快递,0.0,已完成,湖南,株洲,325.16,58.55,266.61
290,5689,2026-06-29,支付宝,普通快递,5.0,待付款,浙江,宁波,52.32,7.4,49.92
291,3605,2026-06-29,京东白条,普通快递,0.0,待发货,广东,广州,12.06,0.0,12.06
292,3842,2026-06-29,支付宝,自提,0.0,已完成,上海,徐汇区,72.98,1.23,71.75
293,2511,2026-06-29,支付宝,自提,0.0,已完成,浙江,温州,196.31,11.0,185.31
294,11361,2026-06-29,微信支付,加急快递,18.9,已完成,湖北,十堰,288.41,4.19,303.12
295,2871,2026-06-29,支付宝,普通快递,5.0,已发货,四川,南充,41.46,0.0,46.46
296,457,2026-06-29,支付宝,普通快递,5.0,已完成,福建,龙岩,53.0,3.9,54.1
297,5097,2026-06-29,支付宝,普通快递,15.0,已完成,广东,中山,121.21,0.0,136.20999999999998
298,11635,2026-06-29,支付宝,普通快递,8.0,已完成,河北,邯郸,47.28,0.0,55.28
299,364,2026-06-29,银行卡,普通快递,0.0,待发货,四川,成都,162.21,0.0,162.21
300,3120,2026-06-29,银行卡,普通快递,5.0,已完成,辽宁,鞍山,48.38,8.86,44.52
301,3026,2026-06-29,银行卡,当日达,25.38,待付款,北京,东城区,9.28,0.0,34.66
302,6400,2026-06-29,支付宝,加急快递,16.51,待发货,湖北,十堰,30.7,0.0,47.21
303,9070,2026-06-29,微信支付,普通快递,0.0,待付款,广东,佛山,91.29,13.35,77.94000000000001
304,4992,2026-06-29,支付宝,普通快递,8.0,已完成,北京,通州区,146.54,6.16,148.38
305,3963,2026-06-29,微信支付,普通快递,12.0,已完成,广东,珠海,148.41,0.0,160.41
306,3434,2026-06-29,支付宝,自提,0.0,已完成,辽宁,沈阳,123.91,0.0,123.91
307,11020,2026-06-29,银行卡,当日达,30.67,已取消,江苏,常州,201.39,0.0,232.06
308,11301,2026-06-29,微信支付,自提,0.0,已完成,湖南,常德,176.99,3.36,173.63
309,6955,2026-06-29,微信支付,普通快递,0.0,已完成,北京,丰台区,43.64,3.41,40.230000000000004
310,10581,2026-06-29,微信支付,普通快递,8.0,已完成,四川,德阳,783.43,27.09,764.3399999999999
311,11860,2026-06-29,微信支付,普通快递,0.0,已取消,浙江,温州,1064.56,302.6,761.9599999999999
312,6791,2026-06-29,支付宝,加急快递,13.79,已发货,安徽,芜湖,102.96,0.29,116.45999999999998
313,3590,2026-06-29,支付宝,当日达,30.23,已完成,北京,大兴区,742.86,0.0,773.09
314,4053,2026-06-29,银行卡,加急快递,21.8,已完成,广东,广州,368.71,5.79,384.71999999999997
315,7339,2026-06-29,微信支付,加急快递,29.02,已取消,广东,深圳,78.82,0.0,107.83999999999999
316,4598,2026-06-29,微信支付,普通快递,0.0,已完成,浙江,嘉兴,336.06,0.0,336.06
317,6143,2026-06-29,微信支付,自提,0.0,已完成,广东,东莞,481.01,12.0,469.01
318,2768,2026-06-29,银行卡,普通快递,5.0,已退款,广东,珠海,676.72,238.2,443.52000000000004
319,11927,2026-06-29,支付宝,普通快递,10.0,退货中,山东,青岛,966.16,14.5,961.66
320,2322,2026-06-29,支付宝,普通快递,0.0,已发货,北京,丰台区,268.62,3.25,265.37
321,10973,2026-06-29,花呗分期,普通快递,0.0,已完成,云南,大理,113.14,0.0,113.14
322,10436,2026-06-29,花呗分期,普通快递,5.0,已完成,广东,佛山,373.5,0.0,378.5
323,9733,2026-06-29,微信支付,自提,0.0,已完成,山东,临沂,587.29,17.52,569.77
324,11255,2026-06-29,银行卡,加急快递,22.48,已发货,江苏,南京,135.72,0.0,158.2
325,9677,2026-06-29,支付宝,自提,0.0,已完成,山西,阳泉,132.21,0.0,132.21
326,4256,2026-06-29,货到付款,当日达,43.96,已完成,重庆,沙坪坝区,366.82,0.0,410.78
327,2055,2026-06-29,银行卡,当日达,27.25,已完成,广西,北海,141.08,0.0,168.33
328,6066,2026-06-29,货到付款,当日达,31.38,已完成,山东,潍坊,645.28,0.0,676.66
329,62,2026-06-29,银行卡,普通快递,0.0,已完成,河南,开封,2888.92,0.0,2888.92
330,11403,2026-06-29,支付宝,自提,0.0,已发货,山西,阳泉,316.06,0.0,316.06
331,10282,2026-06-29,微信支付,普通快递,8.0,已完成,上海,闵行区,1254.74,3.57,1259.17
332,9860,2026-06-28,支付宝,普通快递,0.0,待付款,湖北,宜昌,43.02,3.76,39.260000000000005
333,4317,2026-06-28,支付宝,普通快递,15.0,退货中,湖南,湘潭,783.54,28.68,769.86
334,1388,2026-06-28,微信支付,普通快递,0.0,已完成,江西,九江,21.45,2.66,18.79
335,8532,2026-06-28,银行卡,加急快递,28.29,已完成,广东,珠海,52.24,0.0,80.53
336,7768,2026-06-28,支付宝,普通快递,10.0,已完成,上海,闵行区,67.8,8.17,69.63
337,9887,2026-06-28,微信支付,普通快递,0.0,待付款,江苏,南京,964.01,5.63,958.38
338,6137,2026-06-28,支付宝,普通快递,0.0,已完成,北京,西城区,289.36,10.18,279.18
339,1832,2026-06-28,微信支付,当日达,49.63,已完成,湖南,常德,47.81,0.54,96.9
340,9819,2026-06-28,货到付款,加急快递,20.32,待付款,河北,石家庄,75.44,8.9,86.85999999999999
341,8421,2026-06-28,银行卡,普通快递,8.0,已完成,四川,南充,135.55,0.0,143.55
342,11510,2026-06-28,支付宝,加急快递,22.7,退货中,广东,深圳,272.01,0.0,294.71
343,1088,2026-06-28,花呗分期,加急快递,28.09,已取消,江苏,苏州,32.94,0.0,61.03
344,7038,2026-06-28,微信支付,普通快递,8.0,已发货,湖南,常德,725.42,0.74,732.68
345,7630,2026-06-28,微信支付,加急快递,14.64,待发货,福建,泉州,74.29,11.99,76.94
346,11999,2026-06-28,货到付款,普通快递,0.0,已发货,天津,和平区,27.8,0.0,27.8
347,9991,2026-06-28,支付宝,普通快递,5.0,已完成,福建,泉州,86.89,3.36,88.53
348,3774,2026-06-28,支付宝,普通快递,0.0,已完成,广东,东莞,51.73,3.79,47.94
349,5692,2026-06-28,支付宝,当日达,44.35,已完成,上海,闵行区,38.01,20.47,61.89
350,4319,2026-06-28,微信支付,自提,0.0,待发货,上海,静安区,787.54,55.56,731.98
351,11024,2026-06-28,银行卡,加急快递,19.5,已完成,上海,静安区,315.34,0.0,334.84
352,6303,2026-06-28,银行卡,普通快递,5.0,已完成,青海,西宁,8.5,0.94,12.56
353,10833,2026-06-28,微信支付,加急快递,26.02,退货中,河南,郑州,76.44,0.0,102.46
354,4372,2026-06-28,银行卡,自提,0.0,已退款,湖南,长沙,141.68,0.0,141.68
355,2170,2026-06-28,花呗分期,加急快递,20.77,已完成,重庆,渝中区,99.03,0.0,119.8
356,6508,2026-06-28,货到付款,普通快递,0.0,已取消,浙江,宁波,225.03,46.09,178.94
357,11855,2026-06-28,支付宝,当日达,44.85,已完成,辽宁,沈阳,132.4,9.71,167.54
358,7535,2026-06-28,微信支付,普通快递,5.0,已发货,江苏,无锡,127.42,23.83,108.59
359,665,2026-06-28,银行卡,加急快递,16.22,已发货,北京,海淀区,316.15,28.4,303.97
360,402,2026-06-28,京东白条,自提,0.0,已取消,浙江,温州,169.77,22.04,147.73000000000002
361,5181,2026-06-28,花呗分期,普通快递,0.0,已发货,海南,三亚,341.12,0.0,341.12
362,443,2026-06-28,支付宝,加急快递,21.02,已完成,湖南,株洲,288.66,0.0,309.68
363,1262,2026-06-28,银行卡,普通快递,0.0,待发货,江苏,苏州,84.26,1.16,83.10000000000001
364,9033,2026-06-28,银行卡,当日达,42.87,已取消,辽宁,营口,2668.02,0.0,2710.89
365,9092,2026-06-28,花呗分期,普通快递,0.0,已发货,江苏,徐州,452.14,22.73,429.40999999999997
366,2227,2026-06-28,支付宝,加急快递,21.16,已完成,湖南,岳阳,269.43,13.84,276.75
367,10216,2026-06-28,银行卡,普通快递,0.0,已完成,四川,德阳,543.43,5.22,538.2099999999999
368,2120,2026-06-28,支付宝,自提,0.0,已完成,四川,绵阳,699.75,35.98,663.77
369,9169,2026-06-28,花呗分期,当日达,33.34,已完成,北京,海淀区,315.58,0.0,348.91999999999996
370,7224,2026-06-28,花呗分期,自提,0.0,已完成,福建,莆田,101.44,9.72,91.72
371,10285,2026-06-28,支付宝,自提,0.0,已退款,河北,廊坊,421.2,0.0,421.2
372,9032,2026-06-28,银行卡,加急快递,13.59,已完成,广东,广州,275.51,0.0,289.09999999999997
373,5,2026-06-28,微信支付,当日达,39.36,已发货,江西,景德镇,63.42,0.0,102.78
374,732,2026-06-28,支付宝,加急快递,16.78,已完成,浙江,温州,14.21,0.0,30.990000000000002
375,384,2026-06-28,银行卡,自提,0.0,已完成,北京,海淀区,48.53,21.73,26.8
376,10006,2026-06-28,微信支付,加急快递,28.19,已完成,北京,东城区,16.01,0.0,44.2
377,7147,2026-06-28,微信支付,加急快递,28.12,已发货,江苏,苏州,344.86,176.05,196.93
378,11628,2026-06-28,银行卡,加急快递,15.21,已完成,北京,大兴区,290.07,0.0,305.28
379,4686,2026-06-28,银行卡,普通快递,5.0,已完成,河北,保定,99.68,6.48,98.2
380,2158,2026-06-28,支付宝,普通快递,8.0,退货中,上海,长宁区,187.51,20.56,174.95
381,4101,2026-06-28,微信支付,普通快递,0.0,已完成,四川,成都,576.34,0.0,576.34
382,3266,2026-06-28,京东白条,加急快递,12.66,已完成,陕西,宝鸡,3724.6,0.0,3737.2599999999998
383,10187,2026-06-28,银行卡,加急快递,17.25,待付款,江苏,南通,111.16,0.0,128.41
384,3211,2026-06-28,微信支付,普通快递,8.0,已发货,江苏,常州,30.89,0.0,38.89
385,1619,2026-06-28,京东白条,加急快递,22.59,待发货,广西,南宁,263.52,4.65,281.46
386,4014,2026-06-28,支付宝,自提,0.0,已完成,山东,潍坊,103.66,31.41,72.25
387,9577,2026-06-28,支付宝,普通快递,12.0,已完成,浙江,温州,218.87,39.18,191.69
388,4830,2026-06-28,微信支付,自提,0.0,已完成,广东,深圳,392.26,54.79,337.46999999999997
389,7373,2026-06-28,微信支付,普通快递,0.0,待付款,湖北,荆州,213.51,11.24,202.26999999999998
390,2485,2026-06-28,微信支付,自提,0.0,退货中,江苏,苏州,4434.8,0.0,4434.8
391,909,2026-06-28,京东白条,普通快递,5.0,已完成,湖北,十堰,396.7,0.0,401.7
392,2820,2026-06-28,京东白条,自提,0.0,已完成,广东,佛山,192.5,0.0,192.5
393,9844,2026-06-28,京东白条,自提,0.0,已取消,北京,海淀区,108.91,0.0,108.91
394,8252,2026-06-28,京东白条,普通快递,8.0,已完成,山西,临汾,8.3,2.76,13.540000000000001
395,993,2026-06-28,支付宝,当日达,35.92,已完成,青海,海东,818.92,118.34,736.4999999999999
396,2596,2026-06-28,银行卡,普通快递,5.0,已完成,西藏,拉萨,31.68,0.0,36.68
397,2792,2026-06-28,支付宝,普通快递,8.0,已发货,北京,大兴区,152.75,0.0,160.75
398,3395,2026-06-28,京东白条,加急快递,22.62,已完成,湖北,十堰,144.37,9.38,157.61
399,7913,2026-06-28,微信支付,加急快递,22.6,已完成,北京,大兴区,296.99,7.5,312.09000000000003
400,1998,2026-06-28,微信支付,普通快递,0.0,已发货,广东,珠海,1218.21,346.44,871.77
401,1428,2026-06-28,支付宝,普通快递,10.0,已完成,河北,邯郸,38.08,10.52,37.56
402,6166,2026-06-28,支付宝,普通快递,8.0,待发货,浙江,宁波,165.2,1.12,172.07999999999998
403,3942,2026-06-28,货到付款,普通快递,0.0,已完成,北京,大兴区,12398.07,0.0,12398.07
404,2678,2026-06-28,微信支付,加急快递,20.81,已退款,福建,漳州,391.67,0.85,411.63
405,2103,2026-06-28,微信支付,加急快递,29.84,已完成,广东,中山,314.75,0.0,344.59
406,3159,2026-06-28,支付宝,当日达,38.9,已取消,湖北,武汉,164.39,4.01,199.28
407,455,2026-06-28,银行卡,加急快递,26.75,已完成,四川,德阳,1295.54,9.2,1313.09
408,3770,2026-06-28,微信支付,当日达,44.32,已完成,广东,珠海,18.78,3.86,59.24
409,4623,2026-06-28,支付宝,加急快递,28.34,已完成,湖南,湘潭,309.7,66.06,271.97999999999996
410,2721,2026-06-28,银行卡,当日达,33.13,已完成,河北,廊坊,9.1,0.0,42.230000000000004
411,7734,2026-06-28,微信支付,普通快递,0.0,已完成,上海,浦东新区,955.91,22.32,933.5899999999999
412,10313,2026-06-28,支付宝,普通快递,12.0,已完成,湖北,黄石,613.53,252.93,372.59999999999997
413,8860,2026-06-28,微信支付,当日达,37.91,已完成,上海,杨浦区,47.38,1.79,83.5
414,2399,2026-06-28,花呗分期,普通快递,5.0,已完成,上海,徐汇区,289.06,3.57,290.49
415,1581,2026-06-28,微信支付,加急快递,13.72,已发货,北京,丰台区,41.38,0.0,55.1
416,11103,2026-06-28,支付宝,加急快递,15.25,已完成,山东,淄博,179.54,0.0,194.79
417,5472,2026-06-28,微信支付,普通快递,0.0,已完成,四川,成都,286.09,0.0,286.09
418,10379,2026-06-28,支付宝,普通快递,0.0,已完成,四川,成都,126.16,15.53,110.63
419,7811,2026-06-28,支付宝,自提,0.0,已完成,上海,闵行区,146.12,78.09,68.03
420,8754,2026-06-28,支付宝,普通快递,5.0,已完成,陕西,汉中,204.52,1.3,208.22
421,2355,2026-06-28,花呗分期,普通快递,0.0,已完成,广东,中山,203.56,20.05,183.51
422,9520,2026-06-28,货到付款,普通快递,0.0,已取消,上海,徐汇区,151.79,0.0,151.79
423,4862,2026-06-28,花呗分期,普通快递,0.0,已完成,北京,海淀区,267.93,13.92,254.01000000000002
424,4466,2026-06-28,微信支付,普通快递,0.0,已完成,内蒙古,鄂尔多斯,81.74,23.17,58.56999999999999
425,7384,2026-06-28,银行卡,普通快递,0.0,已发货,福建,厦门,114.81,0.0,114.81
426,3342,2026-06-28,银行卡,加急快递,26.81,待发货,山西,临汾,137.52,47.3,117.03000000000002
427,3257,2026-06-28,微信支付,加急快递,20.17,已完成,浙江,湖州,119.15,5.42,133.9
428,950,2026-06-28,花呗分期,普通快递,8.0,已发货,上海,徐汇区,447.35,31.01,424.34000000000003
429,4775,2026-06-28,支付宝,普通快递,0.0,已完成,山东,威海,368.26,225.14,143.12
430,7311,2026-06-28,京东白条,普通快递,8.0,已完成,辽宁,鞍山,14.15,0.0,22.15
431,3192,2026-06-28,京东白条,普通快递,5.0,待发货,天津,河北区,198.94,27.57,176.37
432,10748,2026-06-28,支付宝,普通快递,0.0,已发货,四川,宜宾,1185.38,7.06,1178.3200000000002
433,11711,2026-06-28,微信支付,自提,0.0,已完成,广东,东莞,1166.35,0.0,1166.35
434,1766,2026-06-28,支付宝,加急快递,25.58,已完成,福建,厦门,240.33,15.96,249.95
435,6315,2026-06-28,支付宝,当日达,36.03,退货中,上海,徐汇区,71.44,3.2,104.27
436,3644,2026-06-28,微信支付,当日达,36.66,已发货,上海,长宁区,69.85,11.47,95.03999999999999
437,4745,2026-06-28,银行卡,自提,0.0,已完成,四川,南充,82.59,14.03,68.56
438,5339,2026-06-28,支付宝,自提,0.0,已完成,上海,静安区,237.83,0.0,237.83
439,5427,2026-06-28,微信支付,加急快递,18.03,已完成,浙江,杭州,260.06,0.0,278.09000000000003
440,4560,2026-06-28,微信支付,普通快递,15.0,已发货,广东,佛山,184.39,0.0,199.39
441,4313,2026-06-28,微信支付,当日达,45.51,待发货,北京,朝阳区,126.0,2.62,168.89
442,932,2026-06-28,京东白条,普通快递,0.0,退货中,北京,东城区,156.22,41.39,114.83
443,4685,2026-06-28,微信支付,加急快递,27.25,已完成,广东,中山,1497.55,57.71,1467.09
444,11869,2026-06-28,支付宝,普通快递,0.0,已完成,重庆,渝北区,292.57,30.8,261.77
445,5519,2026-06-28,微信支付,普通快递,0.0,已完成,江苏,徐州,247.67,0.0,247.67
446,4473,2026-06-28,微信支付,加急快递,17.56,已发货,山东,烟台,2053.92,0.0,2071.48
447,9131,2026-06-28,微信支付,普通快递,10.0,已完成,北京,通州区,97.57,19.65,87.91999999999999
448,10694,2026-06-28,微信支付,当日达,41.42,待付款,上海,闵行区,18.79,6.7,53.510000000000005
449,7943,2026-06-28,微信支付,普通快递,0.0,已完成,江西,赣州,89.32,0.0,89.32
450,4352,2026-06-28,微信支付,普通快递,10.0,已完成,广东,东莞,385.28,90.37,304.90999999999997
451,4869,2026-06-28,支付宝,自提,0.0,已完成,上海,浦东新区,32.34,0.0,32.34
452,5050,2026-06-28,货到付款,加急快递,18.48,已完成,湖北,武汉,2937.97,1546.5,1409.9499999999998
453,1244,2026-06-28,微信支付,普通快递,0.0,已发货,四川,宜宾,624.45,0.0,624.45
454,6463,2026-06-28,微信支付,当日达,35.19,已完成,北京,朝阳区,416.52,62.48,389.22999999999996
455,2237,2026-06-28,微信支付,普通快递,0.0,已发货,四川,泸州,214.24,55.04,159.20000000000002
456,8015,2026-06-28,微信支付,自提,0.0,已完成,山西,晋城,176.88,1.21,175.67
457,9092,2026-06-28,微信支付,普通快递,0.0,待发货,江苏,徐州,180.46,27.83,152.63
458,7053,2026-06-28,花呗分期,普通快递,12.0,已取消,四川,德阳,14.11,1.55,24.56
459,3360,2026-06-28,微信支付,普通快递,0.0,已发货,广东,佛山,150.09,0.0,150.09
460,9852,2026-06-28,货到付款,加急快递,28.43,已完成,湖北,黄石,339.74,13.25,354.92
461,2440,2026-06-28,支付宝,自提,0.0,已完成,广东,珠海,552.64,0.0,552.64
462,2638,2026-06-28,支付宝,普通快递,0.0,已完成,安徽,马鞍山,59.04,7.55,51.49
463,1660,2026-06-28,支付宝,普通快递,8.0,已取消,广东,广州,110.73,0.0,118.73
464,9113,2026-06-28,支付宝,普通快递,8.0,退货中,河北,邯郸,319.09,1.27,325.82
465,6540,2026-06-28,花呗分期,加急快递,18.84,已取消,广东,东莞,6419.14,0.0,6437.9800000000005
466,1324,2026-06-28,货到付款,加急快递,20.31,待付款,上海,黄浦区,104.46,9.62,115.14999999999999
467,7092,2026-06-28,支付宝,普通快递,5.0,已完成,湖北,襄阳,405.04,0.0,410.04
468,10308,2026-06-28,花呗分期,普通快递,5.0,退货中,辽宁,鞍山,4.23,0.0,9.23
469,5441,2026-06-28,支付宝,普通快递,12.0,已完成,湖北,宜昌,127.2,0.0,139.2
470,9967,2026-06-28,微信支付,普通快递,8.0,待付款,河北,石家庄,455.74,0.0,463.74
471,11244,2026-06-28,支付宝,加急快递,24.17,已取消,湖北,武汉,643.35,0.0,667.52
472,3220,2026-06-28,支付宝,普通快递,10.0,已取消,四川,宜宾,67.32,8.82,68.5
473,6773,2026-06-28,支付宝,加急快递,20.78,已完成,安徽,淮南,291.78,0.0,312.55999999999995
474,10707,2026-06-28,银行卡,自提,0.0,待付款,湖南,岳阳,435.04,0.87,434.17
475,7307,2026-06-28,微信支付,普通快递,12.0,已发货,重庆,九龙坡区,340.81,25.24,327.57
476,5251,2026-06-28,微信支付,普通快递,12.0,已完成,河北,保定,628.34,0.0,640.34
477,7152,2026-06-28,花呗分期,普通快递,12.0,已完成,浙江,金华,84.64,5.39,91.25
478,8953,2026-06-28,支付宝,加急快递,29.22,待付款,江苏,徐州,758.33,0.0,787.5500000000001
